,data
2022-04-11 11:15:32,114
2022-04-11 11:15:33,139
2022-04-11 11:15:34,79
2022-04-11 11:15:35,136
2022-04-11 11:15:36,77
2022-04-11 11:15:37,92
2022-04-11 11:15:38,55
2022-04-11 11:15:39,102
2022-04-11 11:15:40,86
2022-04-11 11:15:41,103
2022-04-11 11:15:42,68
2022-04-11 11:15:43,58
2022-04-11 11:15:44,130
2022-04-11 11:15:45,121
2022-04-11 11:15:46,132
2022-04-11 11:15:47,90
2022-04-11 11:15:48,119
2022-04-11 11:15:49,117
2022-04-11 11:15:50,143
2022-04-11 11:15:51,129
2022-04-11 11:15:52,129
2022-04-11 11:15:53,100
2022-04-11 11:15:54,96
2022-04-11 11:15:55,125
2022-04-11 11:15:56,148
2022-04-11 11:15:57,147
2022-04-11 11:15:58,115
2022-04-11 11:15:59,120
2022-04-11 11:16:00,53
2022-04-11 11:16:01,116
2022-04-11 11:16:02,120
2022-04-11 11:16:03,143
2022-04-11 11:16:04,98
2022-04-11 11:16:05,103
2022-04-11 11:16:06,74
2022-04-11 11:16:07,54
2022-04-11 11:16:08,136
2022-04-11 11:16:09,101
2022-04-11 11:16:10,93
2022-04-11 11:16:11,62
2022-04-11 11:16:12,143
2022-04-11 11:16:13,53
2022-04-11 11:16:14,103
2022-04-11 11:16:15,83
2022-04-11 11:16:16,68
2022-04-11 11:16:17,68
2022-04-11 11:16:18,81
2022-04-11 11:16:19,53
2022-04-11 11:16:20,117
2022-04-11 11:16:21,117
2022-04-11 11:16:22,133
2022-04-11 11:16:23,70
2022-04-11 11:16:24,150
2022-04-11 11:16:25,65
2022-04-11 11:16:26,79
2022-04-11 11:16:27,76
2022-04-11 11:16:28,57
2022-04-11 11:16:29,54
2022-04-11 11:16:30,117
2022-04-11 11:16:31,95
2022-04-11 11:16:32,104
2022-04-11 11:16:33,105
2022-04-11 11:16:34,92
2022-04-11 11:16:35,83
2022-04-11 11:16:36,93
2022-04-11 11:16:37,72
2022-04-11 11:16:38,112
2022-04-11 11:16:39,94
2022-04-11 11:16:40,76
2022-04-11 11:16:41,131
2022-04-11 11:16:42,131
2022-04-11 11:16:43,133
2022-04-11 11:16:44,132
2022-04-11 11:16:45,109
2022-04-11 11:16:46,135
2022-04-11 11:16:47,103
2022-04-11 11:16:48,94
2022-04-11 11:16:49,89
2022-04-11 11:16:50,135
2022-04-11 11:16:51,111
2022-04-11 11:16:52,65
2022-04-11 11:16:53,90
2022-04-11 11:16:54,128
2022-04-11 11:16:55,127
2022-04-11 11:16:56,136
2022-04-11 11:16:57,95
2022-04-11 11:16:58,147
2022-04-11 11:16:59,122
2022-04-11 11:17:00,116
2022-04-11 11:17:01,121
2022-04-11 11:17:02,147
2022-04-11 11:17:03,141
2022-04-11 11:17:04,150
2022-04-11 11:17:05,150
2022-04-11 11:17:06,50
2022-04-11 11:17:07,82
2022-04-11 11:17:08,106
2022-04-11 11:17:09,80
2022-04-11 11:17:10,102
2022-04-11 11:17:11,150
2022-04-11 11:17:12,127
2022-04-11 11:17:13,55
2022-04-11 11:17:14,54
2022-04-11 11:17:15,81
2022-04-11 11:17:16,92
2022-04-11 11:17:17,131
2022-04-11 11:17:18,91
2022-04-11 11:17:19,118
2022-04-11 11:17:20,137
2022-04-11 11:17:21,142
2022-04-11 11:17:22,86
2022-04-11 11:17:23,108
2022-04-11 11:17:24,145
2022-04-11 11:17:25,55
2022-04-11 11:17:26,106
2022-04-11 11:17:27,114
2022-04-11 11:17:28,111
2022-04-11 11:17:29,81
2022-04-11 11:17:30,133
2022-04-11 11:17:31,124
2022-04-11 11:17:32,87
2022-04-11 11:17:33,99
2022-04-11 11:17:34,104
2022-04-11 11:17:35,57
2022-04-11 11:17:36,50
2022-04-11 11:17:37,128
2022-04-11 11:17:38,101
2022-04-11 11:17:39,97
2022-04-11 11:17:40,61
2022-04-11 11:17:41,112
2022-04-11 11:17:42,103
2022-04-11 11:17:43,128
2022-04-11 11:17:44,142
2022-04-11 11:17:45,92
2022-04-11 11:17:46,93
2022-04-11 11:17:47,103
2022-04-11 11:17:48,99
2022-04-11 11:17:49,82
2022-04-11 11:17:50,121
2022-04-11 11:17:51,82
2022-04-11 11:17:52,72
2022-04-11 11:17:53,59
2022-04-11 11:17:54,68
2022-04-11 11:17:55,103
2022-04-11 11:17:56,54
2022-04-11 11:17:57,118
2022-04-11 11:17:58,119
2022-04-11 11:17:59,131
2022-04-11 11:18:00,143
2022-04-11 11:18:01,133
2022-04-11 11:18:02,85
2022-04-11 11:18:03,90
2022-04-11 11:18:04,144
2022-04-11 11:18:05,97
2022-04-11 11:18:06,66
2022-04-11 11:18:07,123
2022-04-11 11:18:08,88
2022-04-11 11:18:09,74
2022-04-11 11:18:10,105
2022-04-11 11:18:11,54
2022-04-11 11:18:12,135
2022-04-11 11:18:13,66
2022-04-11 11:18:14,101
2022-04-11 11:18:15,140
2022-04-11 11:18:16,68
2022-04-11 11:18:17,82
2022-04-11 11:18:18,140
2022-04-11 11:18:19,66
2022-04-11 11:18:20,114
2022-04-11 11:18:21,83
2022-04-11 11:18:22,130
2022-04-11 11:18:23,118
2022-04-11 11:18:24,146
2022-04-11 11:18:25,118
2022-04-11 11:18:26,122
2022-04-11 11:18:27,76
2022-04-11 11:18:28,124
2022-04-11 11:18:29,58
2022-04-11 11:18:30,147
2022-04-11 11:18:31,69
2022-04-11 11:18:32,123
2022-04-11 11:18:33,150
2022-04-11 11:18:34,143
2022-04-11 11:18:35,66
2022-04-11 11:18:36,91
2022-04-11 11:18:37,136
2022-04-11 11:18:38,81
2022-04-11 11:18:39,109
2022-04-11 11:18:40,57
2022-04-11 11:18:41,139
2022-04-11 11:18:42,94
2022-04-11 11:18:43,68
2022-04-11 11:18:44,144
2022-04-11 11:18:45,129
2022-04-11 11:18:46,110
2022-04-11 11:18:47,134
2022-04-11 11:18:48,112
2022-04-11 11:18:49,51
2022-04-11 11:18:50,100
2022-04-11 11:18:51,73
2022-04-11 11:18:52,69
2022-04-11 11:18:53,105
2022-04-11 11:18:54,69
2022-04-11 11:18:55,126
2022-04-11 11:18:56,140
2022-04-11 11:18:57,137
2022-04-11 11:18:58,71
2022-04-11 11:18:59,84
2022-04-11 11:19:00,138
2022-04-11 11:19:01,97
2022-04-11 11:19:02,130
2022-04-11 11:19:03,97
2022-04-11 11:19:04,61
2022-04-11 11:19:05,65
2022-04-11 11:19:06,141
2022-04-11 11:19:07,105
2022-04-11 11:19:08,57
2022-04-11 11:19:09,120
2022-04-11 11:19:10,111
2022-04-11 11:19:11,82
2022-04-11 11:19:12,53
2022-04-11 11:19:13,93
2022-04-11 11:19:14,101
2022-04-11 11:19:15,148
2022-04-11 11:19:16,59
2022-04-11 11:19:17,80
2022-04-11 11:19:18,96
2022-04-11 11:19:19,150
2022-04-11 11:19:20,143
2022-04-11 11:19:21,112
2022-04-11 11:19:22,142
2022-04-11 11:19:23,144
2022-04-11 11:19:24,97
2022-04-11 11:19:25,150
2022-04-11 11:19:26,107
2022-04-11 11:19:27,50
2022-04-11 11:19:28,140
2022-04-11 11:19:29,116
2022-04-11 11:19:30,91
2022-04-11 11:19:31,82
2022-04-11 11:19:32,57
2022-04-11 11:19:33,115
2022-04-11 11:19:34,99
2022-04-11 11:19:35,129
2022-04-11 11:19:36,133
2022-04-11 11:19:37,115
2022-04-11 11:19:38,88
2022-04-11 11:19:39,113
2022-04-11 11:19:40,115
2022-04-11 11:19:41,59
2022-04-11 11:19:42,115
2022-04-11 11:19:43,133
2022-04-11 11:19:44,106
2022-04-11 11:19:45,121
2022-04-11 11:19:46,86
2022-04-11 11:19:47,108
2022-04-11 11:19:48,122
2022-04-11 11:19:49,67
2022-04-11 11:19:50,50
2022-04-11 11:19:51,107
2022-04-11 11:19:52,124
2022-04-11 11:19:53,102
2022-04-11 11:19:54,54
2022-04-11 11:19:55,116
2022-04-11 11:19:56,139
2022-04-11 11:19:57,100
2022-04-11 11:19:58,138
2022-04-11 11:19:59,108
2022-04-11 11:20:00,149
2022-04-11 11:20:01,98
2022-04-11 11:20:02,123
2022-04-11 11:20:03,109
2022-04-11 11:20:04,103
2022-04-11 11:20:05,123
2022-04-11 11:20:06,122
2022-04-11 11:20:07,99
2022-04-11 11:20:08,80
2022-04-11 11:20:09,95
2022-04-11 11:20:10,68
2022-04-11 11:20:11,130
2022-04-11 11:20:12,78
2022-04-11 11:20:13,101
2022-04-11 11:20:14,128
2022-04-11 11:20:15,70
2022-04-11 11:20:16,85
2022-04-11 11:20:17,76
2022-04-11 11:20:18,100
2022-04-11 11:20:19,99
2022-04-11 11:20:20,111
2022-04-11 11:20:21,125
2022-04-11 11:20:22,111
2022-04-11 11:20:23,124
2022-04-11 11:20:24,116
2022-04-11 11:20:25,118
2022-04-11 11:20:26,61
2022-04-11 11:20:27,115
2022-04-11 11:20:28,124
2022-04-11 11:20:29,51
2022-04-11 11:20:30,81
2022-04-11 11:20:31,81
2022-04-11 11:20:32,147
2022-04-11 11:20:33,62
2022-04-11 11:20:34,86
2022-04-11 11:20:35,69
2022-04-11 11:20:36,120
2022-04-11 11:20:37,134
2022-04-11 11:20:38,145
2022-04-11 11:20:39,77
2022-04-11 11:20:40,125
2022-04-11 11:20:41,57
2022-04-11 11:20:42,79
2022-04-11 11:20:43,133
2022-04-11 11:20:44,108
2022-04-11 11:20:45,50
2022-04-11 11:20:46,52
2022-04-11 11:20:47,101
2022-04-11 11:20:48,141
2022-04-11 11:20:49,91
2022-04-11 11:20:50,123
2022-04-11 11:20:51,108
2022-04-11 11:20:52,143
2022-04-11 11:20:53,101
2022-04-11 11:20:54,106
2022-04-11 11:20:55,60
2022-04-11 11:20:56,112
2022-04-11 11:20:57,115
2022-04-11 11:20:58,132
2022-04-11 11:20:59,74
2022-04-11 11:21:00,75
2022-04-11 11:21:01,74
2022-04-11 11:21:02,94
2022-04-11 11:21:03,60
2022-04-11 11:21:04,75
2022-04-11 11:21:05,84
2022-04-11 11:21:06,97
2022-04-11 11:21:07,67
2022-04-11 11:21:08,50
2022-04-11 11:21:09,52
2022-04-11 11:21:10,115
2022-04-11 11:21:11,135
2022-04-11 11:21:12,143
2022-04-11 11:21:13,133
2022-04-11 11:21:14,149
2022-04-11 11:21:15,124
2022-04-11 11:21:16,129
2022-04-11 11:21:17,66
2022-04-11 11:21:18,150
2022-04-11 11:21:19,58
2022-04-11 11:21:20,66
2022-04-11 11:21:21,109
2022-04-11 11:21:22,149
2022-04-11 11:21:23,147
2022-04-11 11:21:24,97
2022-04-11 11:21:25,100
2022-04-11 11:21:26,76
2022-04-11 11:21:27,117
2022-04-11 11:21:28,98
2022-04-11 11:21:29,65
2022-04-11 11:21:30,148
2022-04-11 11:21:31,122
2022-04-11 11:21:32,90
2022-04-11 11:21:33,66
2022-04-11 11:21:34,83
2022-04-11 11:21:35,142
2022-04-11 11:21:36,97
2022-04-11 11:21:37,104
2022-04-11 11:21:38,74
2022-04-11 11:21:39,101
2022-04-11 11:21:40,65
2022-04-11 11:21:41,60
2022-04-11 11:21:42,128
2022-04-11 11:21:43,88
2022-04-11 11:21:44,149
2022-04-11 11:21:45,66
2022-04-11 11:21:46,81
2022-04-11 11:21:47,149
2022-04-11 11:21:48,56
2022-04-11 11:21:49,95
2022-04-11 11:21:50,89
2022-04-11 11:21:51,145
2022-04-11 11:21:52,80
2022-04-11 11:21:53,101
2022-04-11 11:21:54,141
2022-04-11 11:21:55,60
2022-04-11 11:21:56,69
2022-04-11 11:21:57,57
2022-04-11 11:21:58,67
2022-04-11 11:21:59,57
2022-04-11 11:22:00,58
2022-04-11 11:22:01,150
2022-04-11 11:22:02,120
2022-04-11 11:22:03,72
2022-04-11 11:22:04,50
2022-04-11 11:22:05,84
2022-04-11 11:22:06,56
2022-04-11 11:22:07,60
2022-04-11 11:22:08,80
2022-04-11 11:22:09,144
2022-04-11 11:22:10,70
2022-04-11 11:22:11,54
2022-04-11 11:22:12,65
2022-04-11 11:22:13,79
2022-04-11 11:22:14,109
2022-04-11 11:22:15,56
2022-04-11 11:22:16,86
2022-04-11 11:22:17,140
2022-04-11 11:22:18,126
2022-04-11 11:22:19,124
2022-04-11 11:22:20,146
2022-04-11 11:22:21,142
2022-04-11 11:22:22,53
2022-04-11 11:22:23,140
2022-04-11 11:22:24,95
2022-04-11 11:22:25,117
2022-04-11 11:22:26,101
2022-04-11 11:22:27,83
2022-04-11 11:22:28,109
2022-04-11 11:22:29,132
2022-04-11 11:22:30,62
2022-04-11 11:22:31,149
2022-04-11 11:22:32,106
2022-04-11 11:22:33,66
2022-04-11 11:22:34,94
2022-04-11 11:22:35,109
2022-04-11 11:22:36,84
2022-04-11 11:22:37,128
2022-04-11 11:22:38,139
2022-04-11 11:22:39,108
2022-04-11 11:22:40,141
2022-04-11 11:22:41,142
2022-04-11 11:22:42,94
2022-04-11 11:22:43,61
2022-04-11 11:22:44,60
2022-04-11 11:22:45,116
2022-04-11 11:22:46,144
2022-04-11 11:22:47,120
2022-04-11 11:22:48,61
2022-04-11 11:22:49,143
2022-04-11 11:22:50,79
2022-04-11 11:22:51,59
2022-04-11 11:22:52,145
2022-04-11 11:22:53,146
2022-04-11 11:22:54,69
2022-04-11 11:22:55,148
2022-04-11 11:22:56,126
2022-04-11 11:22:57,131
2022-04-11 11:22:58,51
2022-04-11 11:22:59,140
2022-04-11 11:23:00,144
2022-04-11 11:23:01,129
2022-04-11 11:23:02,130
2022-04-11 11:23:03,102
2022-04-11 11:23:04,94
2022-04-11 11:23:05,85
2022-04-11 11:23:06,69
2022-04-11 11:23:07,142
2022-04-11 11:23:08,63
2022-04-11 11:23:09,140
2022-04-11 11:23:10,105
2022-04-11 11:23:11,149
2022-04-11 11:23:12,115
2022-04-11 11:23:13,97
2022-04-11 11:23:14,83
2022-04-11 11:23:15,103
2022-04-11 11:23:16,140
2022-04-11 11:23:17,150
2022-04-11 11:23:18,106
2022-04-11 11:23:19,120
2022-04-11 11:23:20,73
2022-04-11 11:23:21,119
2022-04-11 11:23:22,52
2022-04-11 11:23:23,82
2022-04-11 11:23:24,99
2022-04-11 11:23:25,136
2022-04-11 11:23:26,128
2022-04-11 11:23:27,93
2022-04-11 11:23:28,131
2022-04-11 11:23:29,69
2022-04-11 11:23:30,137
2022-04-11 11:23:31,118
2022-04-11 11:23:32,92
2022-04-11 11:23:33,138
2022-04-11 11:23:34,70
2022-04-11 11:23:35,66
2022-04-11 11:23:36,66
2022-04-11 11:23:37,68
2022-04-11 11:23:38,51
2022-04-11 11:23:39,70
2022-04-11 11:23:40,87
2022-04-11 11:23:41,85
2022-04-11 11:23:42,132
2022-04-11 11:23:43,86
2022-04-11 11:23:44,141
2022-04-11 11:23:45,113
2022-04-11 11:23:46,70
2022-04-11 11:23:47,133
2022-04-11 11:23:48,149
2022-04-11 11:23:49,137
2022-04-11 11:23:50,101
2022-04-11 11:23:51,130
2022-04-11 11:23:52,122
2022-04-11 11:23:53,86
2022-04-11 11:23:54,89
2022-04-11 11:23:55,138
2022-04-11 11:23:56,125
2022-04-11 11:23:57,59
2022-04-11 11:23:58,100
2022-04-11 11:23:59,105
2022-04-11 11:24:00,124
2022-04-11 11:24:01,96
2022-04-11 11:24:02,69
2022-04-11 11:24:03,62
2022-04-11 11:24:04,101
2022-04-11 11:24:05,111
2022-04-11 11:24:06,121
2022-04-11 11:24:07,91
2022-04-11 11:24:08,140
2022-04-11 11:24:09,110
2022-04-11 11:24:10,101
2022-04-11 11:24:11,77
2022-04-11 11:24:12,87
2022-04-11 11:24:13,91
2022-04-11 11:24:14,134
2022-04-11 11:24:15,149
2022-04-11 11:24:16,113
2022-04-11 11:24:17,126
2022-04-11 11:24:18,86
2022-04-11 11:24:19,95
2022-04-11 11:24:20,102
2022-04-11 11:24:21,92
2022-04-11 11:24:22,127
2022-04-11 11:24:23,52
2022-04-11 11:24:24,75
2022-04-11 11:24:25,64
2022-04-11 11:24:26,82
2022-04-11 11:24:27,111
2022-04-11 11:24:28,139
2022-04-11 11:24:29,133
2022-04-11 11:24:30,64
2022-04-11 11:24:31,147
2022-04-11 11:24:32,132
2022-04-11 11:24:33,56
2022-04-11 11:24:34,128
2022-04-11 11:24:35,62
2022-04-11 11:24:36,74
2022-04-11 11:24:37,106
2022-04-11 11:24:38,76
2022-04-11 11:24:39,131
2022-04-11 11:24:40,109
2022-04-11 11:24:41,90
2022-04-11 11:24:42,143
2022-04-11 11:24:43,110
2022-04-11 11:24:44,100
2022-04-11 11:24:45,98
2022-04-11 11:24:46,91
2022-04-11 11:24:47,88
2022-04-11 11:24:48,76
2022-04-11 11:24:49,92
2022-04-11 11:24:50,113
2022-04-11 11:24:51,51
2022-04-11 11:24:52,147
2022-04-11 11:24:53,67
2022-04-11 11:24:54,94
2022-04-11 11:24:55,98
2022-04-11 11:24:56,93
2022-04-11 11:24:57,70
2022-04-11 11:24:58,91
2022-04-11 11:24:59,80
2022-04-11 11:25:00,89
2022-04-11 11:25:01,148
2022-04-11 11:25:02,137
2022-04-11 11:25:03,92
2022-04-11 11:25:04,119
2022-04-11 11:25:05,118
2022-04-11 11:25:06,55
2022-04-11 11:25:07,101
2022-04-11 11:25:08,72
2022-04-11 11:25:09,147
2022-04-11 11:25:10,66
2022-04-11 11:25:11,119
2022-04-11 11:25:12,85
2022-04-11 11:25:13,140
2022-04-11 11:25:14,149
2022-04-11 11:25:15,101
2022-04-11 11:25:16,147
2022-04-11 11:25:17,116
2022-04-11 11:25:18,67
2022-04-11 11:25:19,98
2022-04-11 11:25:20,113
2022-04-11 11:25:21,66
2022-04-11 11:25:22,120
2022-04-11 11:25:23,82
2022-04-11 11:25:24,135
2022-04-11 11:25:25,68
2022-04-11 11:25:26,98
2022-04-11 11:25:27,99
2022-04-11 11:25:28,116
2022-04-11 11:25:29,118
2022-04-11 11:25:30,128
2022-04-11 11:25:31,133
2022-04-11 11:25:32,96
2022-04-11 11:25:33,121
2022-04-11 11:25:34,94
2022-04-11 11:25:35,136
2022-04-11 11:25:36,138
2022-04-11 11:25:37,105
2022-04-11 11:25:38,108
2022-04-11 11:25:39,118
2022-04-11 11:25:40,128
2022-04-11 11:25:41,133
2022-04-11 11:25:42,80
2022-04-11 11:25:43,150
2022-04-11 11:25:44,62
2022-04-11 11:25:45,102
2022-04-11 11:25:46,52
2022-04-11 11:25:47,130
2022-04-11 11:25:48,105
2022-04-11 11:25:49,70
2022-04-11 11:25:50,105
2022-04-11 11:25:51,111
2022-04-11 11:25:52,58
2022-04-11 11:25:53,123
2022-04-11 11:25:54,67
2022-04-11 11:25:55,107
2022-04-11 11:25:56,52
2022-04-11 11:25:57,101
2022-04-11 11:25:58,73
2022-04-11 11:25:59,128
2022-04-11 11:26:00,54
2022-04-11 11:26:01,81
2022-04-11 11:26:02,69
2022-04-11 11:26:03,137
2022-04-11 11:26:04,92
2022-04-11 11:26:05,105
2022-04-11 11:26:06,137
2022-04-11 11:26:07,106
2022-04-11 11:26:08,101
2022-04-11 11:26:09,109
2022-04-11 11:26:10,69
2022-04-11 11:26:11,124
2022-04-11 11:26:12,86
2022-04-11 11:26:13,102
2022-04-11 11:26:14,103
2022-04-11 11:26:15,104
2022-04-11 11:26:16,58
2022-04-11 11:26:17,86
2022-04-11 11:26:18,53
2022-04-11 11:26:19,55
2022-04-11 11:26:20,78
2022-04-11 11:26:21,125
2022-04-11 11:26:22,54
2022-04-11 11:26:23,56
2022-04-11 11:26:24,108
2022-04-11 11:26:25,71
2022-04-11 11:26:26,104
2022-04-11 11:26:27,92
2022-04-11 11:26:28,71
2022-04-11 11:26:29,100
2022-04-11 11:26:30,74
2022-04-11 11:26:31,57
2022-04-11 11:26:32,79
2022-04-11 11:26:33,128
2022-04-11 11:26:34,68
2022-04-11 11:26:35,70
2022-04-11 11:26:36,67
2022-04-11 11:26:37,55
2022-04-11 11:26:38,121
2022-04-11 11:26:39,80
2022-04-11 11:26:40,99
2022-04-11 11:26:41,80
2022-04-11 11:26:42,146
2022-04-11 11:26:43,148
2022-04-11 11:26:44,147
2022-04-11 11:26:45,141
2022-04-11 11:26:46,87
2022-04-11 11:26:47,69
2022-04-11 11:26:48,86
2022-04-11 11:26:49,69
2022-04-11 11:26:50,64
2022-04-11 11:26:51,87
2022-04-11 11:26:52,93
2022-04-11 11:26:53,90
2022-04-11 11:26:54,139
2022-04-11 11:26:55,98
2022-04-11 11:26:56,110
2022-04-11 11:26:57,98
2022-04-11 11:26:58,145
2022-04-11 11:26:59,50
2022-04-11 11:27:00,142
2022-04-11 11:27:01,74
2022-04-11 11:27:02,55
2022-04-11 11:27:03,128
2022-04-11 11:27:04,120
2022-04-11 11:27:05,79
2022-04-11 11:27:06,110
2022-04-11 11:27:07,88
2022-04-11 11:27:08,149
2022-04-11 11:27:09,88
2022-04-11 11:27:10,97
2022-04-11 11:27:11,119
2022-04-11 11:27:12,99
2022-04-11 11:27:13,71
2022-04-11 11:27:14,98
2022-04-11 11:27:15,141
2022-04-11 11:27:16,86
2022-04-11 11:27:17,131
2022-04-11 11:27:18,135
2022-04-11 11:27:19,69
2022-04-11 11:27:20,104
2022-04-11 11:27:21,113
2022-04-11 11:27:22,144
2022-04-11 11:27:23,108
2022-04-11 11:27:24,136
2022-04-11 11:27:25,80
2022-04-11 11:27:26,123
2022-04-11 11:27:27,83
2022-04-11 11:27:28,150
2022-04-11 11:27:29,108
2022-04-11 11:27:30,106
2022-04-11 11:27:31,50
2022-04-11 11:27:32,139
2022-04-11 11:27:33,115
2022-04-11 11:27:34,71
2022-04-11 11:27:35,111
2022-04-11 11:27:36,89
2022-04-11 11:27:37,51
2022-04-11 11:27:38,92
2022-04-11 11:27:39,64
2022-04-11 11:27:40,98
2022-04-11 11:27:41,67
2022-04-11 11:27:42,87
2022-04-11 11:27:43,124
2022-04-11 11:27:44,102
2022-04-11 11:27:45,125
2022-04-11 11:27:46,101
2022-04-11 11:27:47,81
2022-04-11 11:27:48,60
2022-04-11 11:27:49,57
2022-04-11 11:27:50,124
2022-04-11 11:27:51,83
2022-04-11 11:27:52,142
2022-04-11 11:27:53,50
2022-04-11 11:27:54,135
2022-04-11 11:27:55,106
2022-04-11 11:27:56,92
2022-04-11 11:27:57,51
2022-04-11 11:27:58,91
2022-04-11 11:27:59,52
2022-04-11 11:28:00,105
2022-04-11 11:28:01,74
2022-04-11 11:28:02,100
2022-04-11 11:28:03,129
2022-04-11 11:28:04,101
2022-04-11 11:28:05,66
2022-04-11 11:28:06,108
2022-04-11 11:28:07,118
2022-04-11 11:28:08,94
2022-04-11 11:28:09,76
2022-04-11 11:28:10,54
2022-04-11 11:28:11,74
2022-04-11 11:28:12,143
2022-04-11 11:28:13,114
2022-04-11 11:28:14,95
2022-04-11 11:28:15,131
2022-04-11 11:28:16,115
2022-04-11 11:28:17,119
2022-04-11 11:28:18,107
2022-04-11 11:28:19,114
2022-04-11 11:28:20,136
2022-04-11 11:28:21,67
2022-04-11 11:28:22,70
2022-04-11 11:28:23,59
2022-04-11 11:28:24,108
2022-04-11 11:28:25,126
2022-04-11 11:28:26,67
2022-04-11 11:28:27,109
2022-04-11 11:28:28,119
2022-04-11 11:28:29,120
2022-04-11 11:28:30,122
2022-04-11 11:28:31,99
2022-04-11 11:28:32,93
2022-04-11 11:28:33,129
2022-04-11 11:28:34,134
2022-04-11 11:28:35,150
2022-04-11 11:28:36,95
2022-04-11 11:28:37,117
2022-04-11 11:28:38,90
2022-04-11 11:28:39,124
2022-04-11 11:28:40,91
2022-04-11 11:28:41,121
2022-04-11 11:28:42,106
2022-04-11 11:28:43,82
2022-04-11 11:28:44,138
2022-04-11 11:28:45,90
2022-04-11 11:28:46,131
2022-04-11 11:28:47,50
2022-04-11 11:28:48,103
2022-04-11 11:28:49,127
2022-04-11 11:28:50,64
2022-04-11 11:28:51,113
2022-04-11 11:28:52,103
2022-04-11 11:28:53,73
2022-04-11 11:28:54,148
2022-04-11 11:28:55,146
2022-04-11 11:28:56,112
2022-04-11 11:28:57,95
2022-04-11 11:28:58,53
2022-04-11 11:28:59,73
2022-04-11 11:29:00,67
2022-04-11 11:29:01,119
2022-04-11 11:29:02,50
2022-04-11 11:29:03,109
2022-04-11 11:29:04,142
2022-04-11 11:29:05,132
2022-04-11 11:29:06,63
2022-04-11 11:29:07,116
2022-04-11 11:29:08,123
2022-04-11 11:29:09,98
2022-04-11 11:29:10,145
2022-04-11 11:29:11,116
2022-04-11 11:29:12,132
2022-04-11 11:29:13,53
2022-04-11 11:29:14,89
2022-04-11 11:29:15,104
2022-04-11 11:29:16,85
2022-04-11 11:29:17,120
2022-04-11 11:29:18,80
2022-04-11 11:29:19,72
2022-04-11 11:29:20,66
2022-04-11 11:29:21,101
2022-04-11 11:29:22,149
2022-04-11 11:29:23,104
2022-04-11 11:29:24,141
2022-04-11 11:29:25,83
2022-04-11 11:29:26,101
2022-04-11 11:29:27,126
2022-04-11 11:29:28,118
2022-04-11 11:29:29,63
2022-04-11 11:29:30,146
2022-04-11 11:29:31,98
2022-04-11 11:29:32,123
2022-04-11 11:29:33,50
2022-04-11 11:29:34,104
2022-04-11 11:29:35,65
2022-04-11 11:29:36,68
2022-04-11 11:29:37,146
2022-04-11 11:29:38,136
2022-04-11 11:29:39,133
2022-04-11 11:29:40,61
2022-04-11 11:29:41,51
2022-04-11 11:29:42,85
2022-04-11 11:29:43,68
2022-04-11 11:29:44,67
2022-04-11 11:29:45,68
2022-04-11 11:29:46,90
2022-04-11 11:29:47,110
2022-04-11 11:29:48,83
2022-04-11 11:29:49,79
2022-04-11 11:29:50,88
2022-04-11 11:29:51,55
2022-04-11 11:29:52,57
2022-04-11 11:29:53,116
2022-04-11 11:29:54,94
2022-04-11 11:29:55,77
2022-04-11 11:29:56,112
2022-04-11 11:29:57,124
2022-04-11 11:29:58,102
2022-04-11 11:29:59,85
2022-04-11 11:30:00,55
2022-04-11 11:30:01,84
2022-04-11 11:30:02,75
2022-04-11 11:30:03,66
2022-04-11 11:30:04,135
2022-04-11 11:30:05,67
2022-04-11 11:30:06,94
2022-04-11 11:30:07,128
2022-04-11 11:30:08,54
2022-04-11 11:30:09,61
2022-04-11 11:30:10,62
2022-04-11 11:30:11,57
2022-04-11 11:30:12,130
2022-04-11 11:30:13,123
2022-04-11 11:30:14,78
2022-04-11 11:30:15,83
2022-04-11 11:30:16,120
2022-04-11 11:30:17,122
2022-04-11 11:30:18,88
2022-04-11 11:30:19,55
2022-04-11 11:30:20,132
2022-04-11 11:30:21,111
2022-04-11 11:30:22,54
2022-04-11 11:30:23,88
2022-04-11 11:30:24,102
2022-04-11 11:30:25,76
2022-04-11 11:30:26,111
2022-04-11 11:30:27,84
2022-04-11 11:30:28,82
2022-04-11 11:30:29,94
2022-04-11 11:30:30,61
2022-04-11 11:30:31,90
2022-04-11 11:30:32,85
2022-04-11 11:30:33,114
2022-04-11 11:30:34,57
2022-04-11 11:30:35,79
2022-04-11 11:30:36,69
2022-04-11 11:30:37,92
2022-04-11 11:30:38,139
2022-04-11 11:30:39,100
2022-04-11 11:30:40,64
2022-04-11 11:30:41,141
2022-04-11 11:30:42,127
2022-04-11 11:30:43,104
2022-04-11 11:30:44,66
2022-04-11 11:30:45,111
2022-04-11 11:30:46,139
2022-04-11 11:30:47,128
2022-04-11 11:30:48,95
2022-04-11 11:30:49,110
2022-04-11 11:30:50,141
2022-04-11 11:30:51,75
2022-04-11 11:30:52,150
2022-04-11 11:30:53,85
2022-04-11 11:30:54,107
2022-04-11 11:30:55,88
2022-04-11 11:30:56,128
2022-04-11 11:30:57,100
2022-04-11 11:30:58,75
2022-04-11 11:30:59,95
2022-04-11 11:31:00,149
2022-04-11 11:31:01,83
2022-04-11 11:31:02,140
2022-04-11 11:31:03,115
2022-04-11 11:31:04,132
